           ﻿nama_variabel;nama_variabel_turunan;nama_tahun;nama_turunan_tahun;data_content;nama_item_vertical_variabel
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;63.56;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;55.82;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;87.99;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;63.53;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;64.24;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;74.88;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;64.66;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;50.65;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;55.23;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;60.77;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;63.05;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;71.63;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;67.77;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;73.79;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;57.68;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;66.22;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;68.28;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;55.35;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;56.6;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;70.55;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;66.52;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;61.49;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;30.92;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2020;Tahun;63.95;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;90.92;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;91.63;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;87.12;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;86.84;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;86.31;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;85.02;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;87.68;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;86.66;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;81.91;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;94.8;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;94.57;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;88.17;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;89;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;92.36;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;89.98;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;86.7;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;93.21;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;89.91;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;78.81;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;80.88;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;84.83;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;82.48;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;92.4;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;87.14;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;86.69;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;82.79;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;85.08;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;89.18;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;80.1;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;83.08;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;88.04;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;87.41;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;83.47;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;65.75;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2020;Tahun;87.89;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;98.33;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.48;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;93.26;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.18;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.34;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.93;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.16;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;97.69;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.05;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.25;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;97.8;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;97.76;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;97.2;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.43;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.81;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.03;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.66;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;97.29;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;86.92;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;91.79;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.45;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;94.1;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.84;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.38;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.58;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.05;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96.13;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.28;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;91.9;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;94.7;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;97.47;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;95.59;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;89.25;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;78.4;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2020;Tahun;96;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;69.96;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;65.21;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;60.32;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;58.78;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;56.87;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;58.23;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;61.47;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;54.87;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;53.84;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;78.14;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;84.35;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;57.46;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;49.79;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;84.54;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;57.74;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;56.94;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;64.52;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;57.6;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;43.85;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;49.29;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;50.01;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;59.52;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;64.74;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;61.1;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;67.58;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;52;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;60.97;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;64.26;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;50.87;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;48.2;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;67.82;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;59.13;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;50.95;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;27.44;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMA / Sederajat";2019;Tahun;58.33;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;89.5;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;88.26;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;84.07;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;84.97;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;84.4;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;83.4;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.13;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;84.08;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;77.96;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;91.56;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;93.02;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.53;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.47;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;92.34;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;86.21;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;87.4;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;93.33;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;88.64;"NUSA TENGGARA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;74.31;"NUSA TENGGARA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;72.78;"KALIMANTAN BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;81.01;"KALIMANTAN TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;82.77;"KALIMANTAN SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;86.98;"KALIMANTAN TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;83.85;"KALIMANTAN UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.67;"SULAWESI UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;82.23;"SULAWESI TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;83.74;"SULAWESI SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.46;"SULAWESI TENGGARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;80.6;GORONTALO
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;77.68;"SULAWESI BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;88.43;MALUKU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.07;"MALUKU UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;80.91;"PAPUA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;59.31;PAPUA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SMP / Sederajat";2019;Tahun;85.23;INDONESIA
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;98.6;ACEH
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;97.12;"SUMATERA UTARA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;91.25;"SUMATERA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;95.11;RIAU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.99;JAMBI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.08;"SUMATERA SELATAN"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;93.33;BENGKULU
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.05;LAMPUNG
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;92.8;"KEP. BANGKA BELITUNG"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;95.69;"KEP. RIAU"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.05;"DKI JAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;97.92;"JAWA BARAT"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.61;"JAWA TENGAH"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;94.92;"DI YOGYAKARTA"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.3;"JAWA TIMUR"
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.26;BANTEN
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;98.34;BALI
"Tingkat Penyelesaian Pendidikan Menurut Jenjang Pendidikan dan Provinsi";"SD / Sederajat";2019;Tahun;96.62;"NUSA TENGGARA BARAT"
